301
3300
0 0 1 0
1 0 2 0
2 0 3 0
3 0 4 0
4 0 5 0
5 0 6 0
6 0 7 0
7 0 8 0
8 0 9 0
9 0 10 0
10 0 11 0
11 0 12 0
12 0 13 0
13 0 14 0
14 0 15 0
15 0 16 0
16 0 17 0
17 0 18 0
18 0 19 0
19 0 20 0
20 0 21 0
21 0 22 0
22 0 23 0
23 0 24 0
24 0 25 0
25 0 26 0
26 0 27 0
27 0 28 0
28 0 29 0
29 0 30 0
30 0 31 0
31 0 32 0
32 0 33 0
33 0 34 0
34 0 35 0
35 0 36 0
36 0 37 0
37 0 38 0
38 0 39 0
39 0 40 0
40 0 41 0
41 0 42 0
42 0 43 0
43 0 44 0
44 0 45 0
45 0 46 0
46 0 47 0
47 0 48 0
48 0 49 0
49 0 50 0
50 0 51 0
51 0 52 0
52 0 53 0
53 0 54 0
54 0 55 0
55 0 56 0
56 0 57 0
57 0 58 0
58 0 59 0
59 0 60 0
60 0 61 0
61 0 62 0
62 0 63 0
63 0 64 0
64 0 65 0
65 0 66 0
66 0 67 0
67 0 68 0
68 0 69 0
69 0 70 0
70 0 71 0
71 0 72 0
72 0 73 0
73 0 74 0
74 0 75 0
75 0 76 0
76 0 77 0
77 0 78 0
78 0 79 0
79 0 80 0
80 0 81 0
81 0 82 0
82 0 83 0
83 0 84 0
84 0 85 0
85 0 86 0
86 0 87 0
87 0 88 0
88 0 89 0
89 0 90 0
90 0 91 0
91 0 92 0
92 0 93 0
93 0 94 0
94 0 95 0
95 0 96 0
96 0 97 0
97 0 98 0
98 0 99 0
99 0 100 0
100 0 101 0
101 0 102 0
102 0 103 0
103 0 104 0
104 0 105 0
105 0 106 0
106 0 107 0
107 0 108 0
108 0 109 0
109 0 110 0
110 0 111 0
111 0 112 0
112 0 113 0
113 0 114 0
114 0 115 0
115 0 116 0
116 0 117 0
117 0 118 0
118 0 119 0
119 0 120 0
120 0 121 0
121 0 122 0
122 0 123 0
123 0 124 0
124 0 125 0
125 0 126 0
126 0 127 0
127 0 128 0
128 0 129 0
129 0 130 0
130 0 131 0
131 0 132 0
132 0 133 0
133 0 134 0
134 0 135 0
135 0 136 0
136 0 137 0
137 0 138 0
138 0 139 0
139 0 140 0
140 0 141 0
141 0 142 0
142 0 143 0
143 0 144 0
144 0 145 0
145 0 146 0
146 0 147 0
147 0 148 0
148 0 149 0
149 0 150 0
150 0 151 0
151 0 152 0
152 0 153 0
153 0 154 0
154 0 155 0
155 0 156 0
156 0 157 0
157 0 158 0
158 0 159 0
159 0 160 0
160 0 161 0
161 0 162 0
162 0 163 0
163 0 164 0
164 0 165 0
165 0 166 0
166 0 167 0
167 0 168 0
168 0 169 0
169 0 170 0
170 0 171 0
171 0 172 0
172 0 173 0
173 0 174 0
174 0 175 0
175 0 176 0
176 0 177 0
177 0 178 0
178 0 179 0
179 0 180 0
180 0 181 0
181 0 182 0
182 0 183 0
183 0 184 0
184 0 185 0
185 0 186 0
186 0 187 0
187 0 188 0
188 0 189 0
189 0 190 0
190 0 191 0
191 0 192 0
192 0 193 0
193 0 194 0
194 0 195 0
195 0 196 0
196 0 197 0
197 0 198 0
198 0 199 0
199 0 200 0
200 0 201 0
201 0 202 0
202 0 203 0
203 0 204 0
204 0 205 0
205 0 206 0
206 0 207 0
207 0 208 0
208 0 209 0
209 0 210 0
210 0 211 0
211 0 212 0
212 0 213 0
213 0 214 0
214 0 215 0
215 0 216 0
216 0 217 0
217 0 218 0
218 0 219 0
219 0 220 0
220 0 221 0
221 0 222 0
222 0 223 0
223 0 224 0
224 0 225 0
225 0 226 0
226 0 227 0
227 0 228 0
228 0 229 0
229 0 230 0
230 0 231 0
231 0 232 0
232 0 233 0
233 0 234 0
234 0 235 0
235 0 236 0
236 0 237 0
237 0 238 0
238 0 239 0
239 0 240 0
240 0 241 0
241 0 242 0
242 0 243 0
243 0 244 0
244 0 245 0
245 0 246 0
246 0 247 0
247 0 248 0
248 0 249 0
249 0 250 0
250 0 251 0
251 0 252 0
252 0 253 0
253 0 254 0
254 0 255 0
255 0 256 0
256 0 257 0
257 0 258 0
258 0 259 0
259 0 260 0
260 0 261 0
261 0 262 0
262 0 263 0
263 0 264 0
264 0 265 0
265 0 266 0
266 0 267 0
267 0 268 0
268 0 269 0
269 0 270 0
270 0 271 0
271 0 272 0
272 0 273 0
273 0 274 0
274 0 275 0
275 0 276 0
276 0 277 0
277 0 278 0
278 0 279 0
279 0 280 0
280 0 281 0
281 0 282 0
282 0 283 0
283 0 284 0
284 0 285 0
285 0 286 0
286 0 287 0
287 0 288 0
288 0 289 0
289 0 290 0
290 0 291 0
291 0 292 0
292 0 293 0
293 0 294 0
294 0 295 0
295 0 296 0
296 0 297 0
297 0 298 0
298 0 299 0
299 0 300 0
300 1 63 1
301 1 119 210
302 1 120 84
303 1 167 178
304 1 221 96
305 1 57 853
306 1 214 713
307 1 74 68
308 1 112 864
309 1 52 875
310 1 203 641
311 1 287 761
312 1 212 340
313 1 17 499
314 1 234 631
315 1 160 567
316 1 192 715
317 1 24 545
318 1 9 523
319 2 119 6
320 2 143 476
321 2 152 235
322 2 110 885
323 2 96 416
324 2 244 262
325 2 113 219
326 2 63 383
327 2 205 455
328 2 293 31
329 2 40 161
330 2 47 151
331 2 15 477
332 2 232 63
333 2 217 203
334 2 48 660
335 2 160 999
336 2 202 777
337 2 25 72
338 2 16 487
339 3 46 990
340 3 206 494
341 3 258 969
342 3 241 936
343 3 32 546
344 3 20 635
345 3 97 847
346 3 223 422
347 3 147 202
348 3 152 976
349 3 170 571
350 3 33 499
351 3 164 876
352 3 92 527
353 3 126 287
354 3 172 490
355 3 55 403
356 3 93 237
357 3 39 611
358 4 100 20
359 4 114 486
360 4 242 901
361 4 157 60
362 4 121 249
363 4 262 39
364 4 253 531
365 4 197 866
366 4 208 434
367 4 53 703
368 4 75 164
369 4 245 982
370 4 69 914
371 4 73 526
372 4 106 986
373 4 239 686
374 4 154 860
375 4 156 512
376 4 45 698
377 4 219 813
378 5 210 14
379 5 97 387
380 5 37 154
381 5 170 631
382 5 47 868
383 5 127 565
384 5 16 199
385 5 89 591
386 5 257 597
387 5 112 372
388 5 162 390
389 5 179 323
390 5 113 409
391 5 243 704
392 5 54 391
393 5 44 11
394 5 215 396
395 5 228 249
396 5 123 150
397 5 136 822
398 5 58 366
399 6 243 808
400 6 117 556
401 6 114 159
402 6 169 11
403 6 232 62
404 6 299 806
405 6 283 84
406 6 262 854
407 6 188 826
408 6 40 954
409 6 116 809
410 6 11 760
411 6 129 733
412 6 44 284
413 6 33 818
414 6 240 368
415 6 127 231
416 6 18 160
417 6 68 267
418 7 65 297
419 7 211 2
420 7 200 948
421 7 209 730
422 7 162 853
423 7 256 946
424 7 235 585
425 7 270 725
426 7 59 656
427 7 220 540
428 7 114 53
429 7 253 428
430 7 96 614
431 7 210 340
432 7 193 851
433 7 264 220
434 7 108 613
435 8 18 24
436 8 157 869
437 8 60 569
438 8 207 145
439 8 59 180
440 8 91 925
441 8 16 459
442 8 216 569
443 8 270 743
444 8 195 614
445 8 241 483
446 8 58 881
447 8 222 859
448 8 233 500
449 8 90 992
450 8 56 269
451 9 105 666
452 9 258 335
453 9 212 722
454 9 27 20
455 9 283 164
456 9 164 867
457 9 137 669
458 9 165 331
459 9 240 118
460 9 12 447
461 9 252 939
462 9 243 712
463 9 278 766
464 9 232 517
465 9 117 853
466 9 60 788
467 9 193 578
468 9 198 95
469 9 15 7
470 10 136 903
471 10 30 603
472 10 86 60
473 10 141 373
474 10 180 378
475 10 144 378
476 10 12 887
477 10 158 302
478 10 197 895
479 10 36 238
480 10 243 337
481 10 15 250
482 10 44 37
483 10 246 162
484 10 200 789
485 10 258 427
486 10 229 95
487 10 298 682
488 10 85 166
489 10 161 718
490 10 100 687
491 10 238 166
492 11 77 256
493 11 212 388
494 11 272 872
495 11 190 588
496 11 123 61
497 11 91 322
498 11 38 732
499 11 235 760
500 11 219 560
501 11 20 495
502 11 159 697
503 11 62 272
504 11 24 728
505 11 248 252
506 11 103 551
507 11 130 573
508 11 52 559
509 11 157 369
510 11 57 919
511 11 260 220
512 12 176 161
513 12 173 654
514 12 290 784
515 12 232 10
516 12 72 748
517 12 296 686
518 12 171 66
519 12 108 729
520 12 104 99
521 12 139 735
522 12 174 371
523 12 223 618
524 12 25 663
525 12 29 307
526 12 87 656
527 12 238 747
528 12 259 975
529 12 128 482
530 12 258 246
531 12 185 531
532 13 112 41
533 13 45 42
534 13 178 690
535 13 282 457
536 13 117 619
537 13 258 999
538 13 106 170
539 13 29 514
540 13 126 439
541 13 128 918
542 13 116 646
543 13 160 258
544 13 159 884
545 13 225 312
546 13 103 792
547 13 293 276
548 13 149 904
549 13 237 853
550 13 99 167
551 13 108 447
552 13 265 847
553 13 216 605
554 13 276 603
555 13 272 539
556 13 284 202
557 14 267 841
558 14 198 376
559 14 130 992
560 14 167 919
561 14 178 612
562 14 146 426
563 14 229 112
564 14 154 369
565 14 240 969
566 14 37 363
567 14 52 813
568 14 208 591
569 14 18 586
570 14 192 6
571 14 25 190
572 14 67 86
573 15 38 50
574 15 73 242
575 15 76 883
576 15 149 813
577 15 102 419
578 15 118 965
579 15 106 29
580 15 239 848
581 15 39 927
582 15 205 428
583 15 114 268
584 15 200 63
585 15 61 666
586 15 274 899
587 15 44 907
588 15 218 730
589 15 154 232
590 15 152 475
591 15 175 299
592 15 147 360
593 15 145 904
594 15 235 800
595 15 281 770
596 15 193 353
597 16 46 223
598 16 235 832
599 16 259 120
600 16 201 630
601 16 148 57
602 16 96 279
603 16 180 396
604 16 233 97
605 16 147 697
606 16 274 79
607 16 157 594
608 16 207 279
609 16 271 412
610 16 193 226
611 17 171 569
612 17 279 40
613 17 176 539
614 17 300 31
615 17 252 453
616 17 184 922
617 17 79 174
618 17 164 821
